,qid,question_text,target
429595,54308b10081cd26c7faf,What impurities can be found in water before it is purified?,0
237286,2e6b258840bb4ab48ef6,What percentage of the United States prison population are Mexican citizens?,0
499516,61cb332ff92b4f3bafe3,How did the invention of the chronometer revolutionize naval navigation?,0
51820,0a283d839ecd0153fa0b,What is the legend of Daniel Boone?,0
77381,0f2612e65d07f8aa0703,Where do I find the agnt here in lkenya where I can see him and talk to him or her?,0
231155,2d3551f56ce0c66e7d8e,Why India It's deviloping country?,0
118981,174bb061504e1e4ae6de,"If liberal progressives want more immigrants, why don't they sponsor a foreign family that could live with them?",1
515824,64fe6210ba0eede2f045,How do I prepare for my college interview?,0
374079,495639951681eaf00b74,What are the best 'worked example' coding text books for all languages?,0
901942,b0ba43edf7bcbf35dabf,What kind of wood are rural homes in western Brazil usually made from?,0
990936,c228d52dd58b241b2250,"HAs anyone used the SEO software BrightEdge? If so, is it worth the investment?",0
89677,1192d554e8e782bf2f13,Where should I join with a AIIMS UG rank of 147?,0
124316,18565675c7f98cbe7eef,How can we code count sorting algorithm in Verilog for sorting 8192 data in any stack?,0
458358,59c7857471c076a9b0fb,Why a transmission sound when clutch is depressed?,0
554419,6ca176a0cdf4fd9e5d94,How can advance digital marketing course help me in future for a good job?,0
863154,a91fe70db13e06ff488e,What is the evolutionary advantage to homosexuals?,0
634082,7c2cfc002395b2a014dc,What kind of advice will you give to your 18 year old son who wants to succeed in life?,0
609169,7748b5a65efdda4603d7,"During WWII, US aircraft carriers were able to launch an insanely huge amount of aircraft. How did they accomplish this? Can modern day carriers replicate this feat?",0
270427,34f0f770941cdfe7a920,How would you know that someone loves you?,0
897096,afc5e8834d3be2bb190b,Which is the site to download latest Hollywood song?,0
764654,95ce586d782dbaf132b2,"If you were the Antichrist, which creed would you use to advance your agenda of subverting humanity? How would the Antichrist gain as many followers as possible?",0
529384,67a6f53f996c7f11642c,What are some cute pictures of you and your wife through the years?,0
166654,208ecad8343c4210ff1f,"How can that group on stage during trump's speech at the FBI stand up and clap like seals after he slams their agency as disfunctional and needing a complete overhaul, and that he's ashamed of the FBI?",1
183199,23d090e22a61020f4bbb,Which are the possibilities that allow me to make money while I'm sleeping?,0
71469,0e036e43374e48d7b2c4,"Besides your basketball skills, what are your favorite things about yourself?",0
740381,91014163b77fabcf5305,Can you cure bulging eyes?,0
98156,1337d6898ce5d7574458,What are some tips to solving the jfk hoax?,0
97966,132dddaf413671c4af38,How many G-forces cause a retinal detachment?,0
1003239,c49e31e503c065cb5067,Is Christianity focusing the wrong way?,0
479632,5ded55838767561e8449,White people look different from Asians. Were there flat-faced Neanderthals in the Far East?,1
917801,b3d839b73ffb6f40d99d,Are there any textbooks that take an abstract coordinate free approach to differential forms and tensors?,0
176038,2269b8afb2172e5e629f,What does Britain do better than America?,0
316266,3dfd1ea859769ac727c2,Is there a add-on for Concrete5 that can take bookings?,0
306499,3c094e4ebc07d5cdb379,A base measuring 6m by 5m with a depth of 100mm is how much in cubic meters?,0
880418,ac7b7044e865ee45afd1,"Who would win, The Source vs Soul-Fire Darkseid?",0
721324,8d3695fe566d4783d5d4,Will the rise of XRP occur on 2018?,0
454973,592224f4f57d99221501,What is the probability of 5 tuesday in April?,0
750425,9304c1278e43ddb6c989,Is buttermilk better than curd?,0
310805,3ce1e06300ab40b9afa8,Did you breastfeed or formula feed your baby?,0
817829,a040b487edf58a2678a9,How's the 2018 NBA playoffs going to be?,0
246793,3046e3633ac68e46f0eb,What is the name of 90s TV series where kids enter VR and then movie turns into cartoon with kids as characters portraying David and Goliath?,0
374601,496f3f8cb542bb8adbd9,What is the most redundant problem in plastic injection molding?,0
149144,1d2939a80937123a10ed,I am ten and I want to have sex but I don't know who to do it with?,0
496619,613e7afca19e1ccf8a2e,How are valleys and hills formed?,0
802538,9d4047c13e6ee137bd80,"How much truth is in the statement ""A doctor cannot cure himself/herself""?",0
31433,0626648df30e61c692e3,What are some unique characteristics of a lamb?,0
768542,96938a341d8ed6ffb4c2,How long does it take to build abs muscles?,0
755139,93f2f35a020c06f4adde,What changes can we expect in this year's CBSE board results?,0
292661,394f725cc405464f0e03,Where can I look for Baby Shower party organisers?,0
227247,2c705a418cc44204b47d,What are the major effects caused by flash floods?,0
9140,01c9499fbcd49c9dce4d,Why my crush opens my snap 1-2 hours later and always replies?,0
929284,b61deee56e7b27577842,Why are Android email apps so badly made?,0
449452,580959e9cc95629a46dd,What are the best ten liqour brands in India under RS 2000?,0
585280,72a993878d910b28bfdf,Do you believe that the majority of Quorans are pretentious?,0
465983,5b3eecedeae76035a661,What is the torque required to rotate a rod over a hollow cylinder?,0
627290,7ad9b64e8fda57af93ed,"What should I take into consideration when writing a summary of the poem ""Sailing to Byzantium"" written by W. B. Yeats?",0
400888,4e8b6d536959a0134e9e,What are the chances of Earth having a democratically​ elected govt within 21st century? How can it be accelerated?,0
1010165,c5f15463cf353ed5c781,Where does Pakistan stand in quantum computing?,0
708882,8ac92d3abd147053e8d4,How do I cope with sadness and frustration?,0
601923,75e5b2b6d5d5bb64b11b,What are the basic strategy for novel writing?,0
639561,7d46027285f875af7573,What causes precipitate to form when barium chloride and potassium chromate react?,0
629525,7b468688df9b96cace77,What is the meaning of CTC in resume?,0
295744,39e8da7c8ce753e5e82c,"If space-time is a single entity, how can we speak of time alone, like time dilation and the twin paradox?",0
943566,b8e95b49de10de18259e,What is the best GPS tracking app to monitor children's location?,0
918827,b40d9d976e3971a4ff86,Who on Quora has read The firm by John Grisham?,0
191935,2584ccc15cb5784f35df,"What does the Bible mean when Jesus said ""the poor will always be with you ?"" John 12:8 , Matthew 26:11?",0
244074,2fbd0d0c12f4b4e4566f,"What does the Bible mean where it says ""There is no condemnation for those who are in Yahusha the Messiah""?",0
543138,6a69c1915ccb4203a750,Why does everyone criticize Rahul Gandhi for every failure of the Congress Party?,0
279998,36cdd4c4c78057c40a43,Why are Muslim Women opposing triple talaq Bill? As this Bill is brought for their betterment only.,0
1028168,c97aa9a33eaff66b3047,What's going to take away the present day civil engineering designs and construction beautification in Dubai?,0
946284,b96d40bf5057abdd1050,Does drinking peppermint tea help with weight loss?,0
986547,c145f2cf14e6a69ecdfe,Is Wedgieman a Jewish surname?,0
820615,a0cbee6900c16f9d146f,How do I stop my dog from laying down mid-walk all the time? He lays down for 15 min every 5 min. (Great Pyrenees 1 year old),0
510432,63f52cbc58e9c1cee4fc,Is there a site where you can list the name of a narcissist?,0
726329,8e38960735b5be1a556b,Why are social conservatives so convinced that the Bible is against abortion when one reads Numbers 5:11 -31 (also known as the curse of the bitter water)?,0
16765,034a4fa927bdc583ef37,Can people with bionic arms or hands play video games?,0
815980,9fe40dc8c29ece6cdd8d,"What is a calm, slightly amused presence?",0
926157,b57f40eecfad4e41b1f8,What happens when HCl is reacted with H2SO4?,0
550444,6bd9f5f626d61285b1ff,Can Brasil become a superpower?,0
775625,97ed7b05db3a005da4dd,Why are people so concerned about other peoples looks?,0
471925,5c69a048c9eb328b4ef2,Should I wear speedos?,0
89369,11834da95a65dce8b2a5,What are some possible ways to generate passive income other than investing in equities?,0
217763,2a999db1a36b5c7bdb9f,How have/would you seperate yourself from an ex without hurting them?,0
575479,70c2b959773a83621a69,What's a job that you enjoyed having that you chose to only have time for a short time?,0
793962,9b934425833d272b9c2d,Is there a lot of difference between western white rice and Japanese white rice (gohan)?,0
539127,699d1fda5117572c33d9,Whats it like to have a mental illness that your parents refuse to acknowledge?,0
385257,4b78abcf144a920d189c,What led to the creation of the grassroots movement?,0
922004,b4ac29f4bf2d10abacba,When is it appropriate to use GoFundMe to help pay for wedding and/or honeymoon costs?,0
697249,888aee2d0876dc537f99,What are the qualities required to become a radio jockey?,0
1017736,c76e942a5d807d2ebe7d,"What are some tips, techniques or tricks you have learned while riding a motorcycle on the track or street?",0
901811,b0b351fed42f8ac19df3,How do I solve (z-4) ^4=-4?,0
598473,7536bd8c26474bd1261b,What is your favourite drama that Hey Say Jump members acted in?,0
927261,b5b6ab81f8cc8bbfd650,What's the reliability of the Mercedes 2010?,0
167452,20b818bddefe54b3a3ed,How do you create a Brand (or Personal) Mission Statement?,0
332129,411bd25d4b9273ecf253,What is the likelihood that a lot of people will stop listening to pop and rap and listen to rock music and/or metal?,0
216072,2a440684034cb67597d8,Will innovation ever end or is it limitless?,0
715401,8c0a5571e25f32e53ba7,"What's the cultural significance of ""kuningan"" in Indonesia?",0
819114,a07fc522159898039333,"Given how terrible The Last Jedi was, why is Rian Johnson being allowed to make his own trilogy of Star Wars films?",0
937253,b7ae091c58a1172774c6,Do you think polish people are racist? (Read the decription)?,0
743449,919cbe917828af098ae3,What questions are asked in an interview for an MS in mechanical design engineering at IIT Mandi?,0
536712,691f95d8883f17c8ade7,"During the GFC, the Chinese economy was performing well, and thus Australia and China availed the opportunities bilaterally. The Chinese economy slowed down and yet Australian economy is even doing better. Can we say this is an ""Australian miracle""?",1
306306,3c00f0d481d77860321f,Who is the most outstanding singer you have ever heard?,0
602946,7616469673394fa12e78,How can I stop being afraid of my death?,0
759282,94c3737525918ae7882f,What type of questions are asked in Dubizzle interview?,0
359929,468b4ad974f1364d73c0,What global sites let me sell my goods?,0
577630,712bd7b4040abeb77d48,What is a chemical change in chemistry?,0
16895,035038a4950fd432bbb2,Which is the best book to learn SAP FICO beginners?,0
941691,b88f5428a362c748d54b,Shoud informal dress allow in constitution?,0
133138,1a0ecf979d7a58799cd8,Why do I masturbate all day when I'm at home?,0
495792,6115755debc4a8d46acb,How can a young man effectively lead a team of men much older than him?,0
80071,0fad7f12aa0a112592cb,What is a combustion analyzer?,0
101465,13df58f81b1a52ebd436,How can I book red-eye flights?,0
59704,0bb6dedf4ad37bc16b66,Has recent demonitisation really caused unemployment in India?,0
514747,64c99e90eae0869cf6a1,What color curtains goes good with one white/tan & a sage wall?,0
989735,c1ed84b53188c1fc507c,Why doesn’t an app like a todo-list contain crud related methods as part of its entity (seems that only the state of a todo is defined but not its methods)?,0
904014,b124dffcc4864a01832b,What are the legal implications of having two passports with two last names?,0
841243,a4e0a7d7efc9032b5811,Do modern tanks have better build quality than tanks 50 years ago?,0
239642,2ee198a4d666f3170c6b,Can you microwave crab legs?,0
